,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,Wind_MPS_sd30,Wind_MPS_sd60,Wind_MPS_sd90,Wind_MPS_sd300,Wind_MPS_sd600,Wind_MPS_sd900,Wind_dir_sd30,Wind_dir_sd60,Wind_dir_sd90,Wind_dir_sd300,Wind_dir_sd600,Wind_dir_sd900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent,datetime_UTC,Altitude (feet)
20,1024,,1496-1-103-471-670-5,1.0,1.0,,2021-10-18 17:40:09+00:00,,,,Methane,,186.0,282.0,90.0,,4.87,,,1.0,1.0,2021-10-18 17:40:19+00:00,0.0,NASA-GEOS,GHGSat,1,,,,,,,22288.48,4.0,218645.0,22288.48,False,,22242.31033333333,22182.920166666667,22252.78044444444,22543.1836,22713.189716666668,22876.536066666667,AZ,8.612666666666666,8.554166666666667,8.615333333333334,8.7174,8.701433333333334,8.701433333333334,212.1,214.2,217.11111111111111,218.07333333333332,215.78,212.87444444444444,0.7683970477484392,0.6507708380189142,0.7207536629782958,1.3740428982705122,1.2968174523540683,1.2968174523540683,8.176290365314323,6.315973830196233,6.919187528527526,6.864767950844672,8.968220650500013,10.19426501418,2021-10-18 17:16:37+00:00,2021-10-18 17:41:57+00:00,2001.0,12185.02,True,23.7,True,TP,1.0,401.3992442467532,388.67698974038393,414.5255128060519,400.2423905877267,387.67148267949284,413.14411411749035,401.34188835066595,388.6030981945108,414.2581217946354,406.8205588831881,394.2646196981489,419.77577842795876,410.07627590489096,397.11180190901393,422.9148787409526,412.8461753032165,400.1400197018506,425.7659101858593,-214.24239058772667,-53.528160841016216,,
21,1025,,1496-1-303-1170-1369-6,1.0,1.0,,2021-10-18 17:43:45+00:00,,,,Methane,,186.0,282.0,90.0,,4.87,,,1.0,1.0,2021-10-18 17:43:53+00:00,1.0,NASA-GEOS,GHGSat,1,,,,,,,83156.62,4.0,218645.0,83156.62,False,,83492.84233333333,83444.48900000002,83765.07222222222,60154.6776,41412.33568333333,35271.726177777775,AZ,8.955333333333332,8.508000000000001,8.548666666666666,8.1252,8.447066666666666,8.447066666666666,215.16666666666666,212.25,211.45555555555555,216.16333333333333,217.31333333333333,215.06333333333333,1.7609670801781756,1.4231771570465195,1.2763106944486664,1.1786008484072032,1.3550629954944873,1.3550629954944873,5.363242285791019,6.831197130612097,6.258766635708504,8.206163901328587,7.424758174207266,9.16584254899278,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,951.965,True,1.9333333333333336,True,TP,1.0,1506.5263526122715,1462.0006878476895,1552.3441014006883,1505.598802999832,1460.7133020272743,1551.276957292873,1512.0165932195016,1466.8588215697112,1558.5205732522402,1085.595957334026,1053.0971337216276,1118.871631614727,747.1701406648399,724.8251889510216,769.5829888524572,636.7327273855249,617.6666523932051,656.03660099991,-1319.598802999832,-87.64611132597847,,
22,1236,,1496-1-303-1170-1369-6,1.0,1.0,,2021-10-18 17:43:45+00:00,,,,Methane,,366.0,502.0,230.0,,9.57,,,1.0,1.0,2021-10-18 17:43:53+00:00,1.0,Sonic,GHGSat,2,,,,,,,83156.62,4.0,218645.0,83156.62,False,,83492.84233333333,83444.48900000002,83765.07222222222,60154.6776,41412.33568333333,35271.726177777775,AZ,8.955333333333332,8.508000000000001,8.548666666666666,8.1252,8.447066666666666,8.447066666666666,215.16666666666666,212.25,211.45555555555555,216.16333333333333,217.31333333333333,215.06333333333333,1.7609670801781756,1.4231771570465195,1.2763106944486664,1.1786008484072032,1.3550629954944873,1.3550629954944873,5.363242285791019,6.831197130612097,6.258766635708504,8.206163901328587,7.424758174207266,9.16584254899278,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,951.965,True,1.9333333333333336,True,TP,1.0,1506.4208520033753,1461.113472319728,1552.5874787261246,1506.024704845761,1461.8784787570585,1551.5871148405465,1511.7571302969927,1466.7740727817963,1557.5711425648444,1085.4528832447484,1053.3879773991587,1118.458396706723,747.3610183996132,724.6280593631257,770.1347644234138,636.3045385116476,617.1484470336635,655.4484353902141,-1140.024704845761,-75.69760981859301,,
23,1447,,1496-1-303-1170-1369-6,1.0,1.0,,2021-10-18 17:43:45+00:00,,,,Methane,,366.0,502.0,230.0,,9.57,,,1.0,1.0,2021-10-18 17:43:53+00:00,1.0,Sonic,GHGSat,3,,,,,,,83156.62,4.0,218645.0,83156.62,False,,83492.84233333333,83444.48900000002,83765.07222222222,60154.6776,41412.33568333333,35271.726177777775,AZ,8.955333333333332,8.508000000000001,8.548666666666666,8.1252,8.447066666666666,8.447066666666666,215.16666666666666,212.25,211.45555555555555,216.16333333333333,217.31333333333333,215.06333333333333,1.7609670801781756,1.4231771570465195,1.2763106944486664,1.1786008484072032,1.3550629954944873,1.3550629954944873,5.363242285791019,6.831197130612097,6.258766635708504,8.206163901328587,7.424758174207266,9.16584254899278,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,951.965,True,1.9333333333333336,True,TP,1.0,1506.174824285771,1461.7380443429934,1552.1769126419483,1505.7780074827488,1461.1054044997911,1552.3059604550729,1511.6884194035717,1466.8575233531633,1558.3043099649535,1085.4868089933627,1053.328192387551,1118.735569919431,747.5637440531675,725.3240160512628,770.0448852621608,636.3848376933705,617.4947976872735,655.5667754427158,-1139.7780074827488,-75.69362826517487,,
24,1026,,1496-1-104-876-1075-7,1.0,1.0,,2021-10-18 17:46:45+00:00,,,,Methane,,625.0,946.0,304.0,,4.86,,,1.0,1.0,2021-10-18 17:46:46+00:00,1.0,NASA-GEOS,GHGSat,1,,,,,,,81567.73,4.0,218645.0,81567.73,False,,81835.15966666667,82034.6515,82283.80588888888,83282.31673333333,58711.262283333344,46721.70427777778,AZ,7.066999999999999,6.764833333333333,6.793,8.007966666666666,8.373033333333332,8.373033333333332,203.2,204.05,205.75555555555556,211.84333333333333,214.91833333333332,215.5688888888889,0.8068933613258834,0.8524471088848299,0.8191670886340637,1.4218606911269758,1.4305660876406272,1.4305660876406272,11.00908715561776,10.766276601704005,10.082035543438003,8.786512289656038,8.695075490482738,8.679481698007075,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,2319.42,True,4.816666666666666,True,TP,1.0,1476.417732163281,1432.9221916037623,1521.8160487164816,1479.8793722082617,1435.1993079658039,1525.7950898594154,1484.764018687435,1440.014205427475,1530.736774623692,1503.127782289125,1458.629554512914,1548.7842551190563,1059.1349615353108,1027.5499853559797,1091.6988841930738,842.8989654870004,817.490460690956,868.1741747625346,-854.8793722082617,-57.76682804441141,,
25,1237,,1496-1-104-876-1075-7,1.0,1.0,,2021-10-18 17:46:45+00:00,,,,Methane,,1035.0,1373.0,697.0,,8.06,,,1.0,1.0,2021-10-18 17:46:46+00:00,1.0,Sonic,GHGSat,2,,,,,,,81567.73,4.0,218645.0,81567.73,False,,81835.15966666667,82034.6515,82283.80588888888,83282.31673333333,58711.262283333344,46721.70427777778,AZ,7.066999999999999,6.764833333333333,6.793,8.007966666666666,8.373033333333332,8.373033333333332,203.2,204.05,205.75555555555556,211.84333333333333,214.91833333333332,215.5688888888889,0.8068933613258834,0.8524471088848299,0.8191670886340637,1.4218606911269758,1.4305660876406272,1.4305660876406272,11.00908715561776,10.766276601704005,10.082035543438003,8.786512289656038,8.695075490482738,8.679481698007075,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,2319.42,True,4.816666666666666,True,TP,1.0,1476.389982971908,1432.3065216713915,1522.0758719102364,1480.1703689774272,1436.6214825147742,1525.5891047740097,1484.6390745402928,1440.794152708263,1529.802058461221,1503.1502365304143,1458.0362358738391,1549.3057718826217,1059.4166773247407,1027.9234947982857,1092.0412479982522,843.0642858985487,817.736810288015,868.426759127346,-445.1703689774272,-30.07561685517136,,
26,1448,,1496-1-104-876-1075-7,1.0,1.0,,2021-10-18 17:46:45+00:00,,,,Methane,,1160.0,1652.0,668.0,,8.06,,,1.0,1.0,2021-10-18 17:46:46+00:00,1.0,Sonic,GHGSat,3,,,,,,,81567.73,4.0,218645.0,81567.73,False,,81835.15966666667,82034.6515,82283.80588888888,83282.31673333333,58711.262283333344,46721.70427777778,AZ,7.066999999999999,6.764833333333333,6.793,8.007966666666666,8.373033333333332,8.373033333333332,203.2,204.05,205.75555555555556,211.84333333333333,214.91833333333332,215.5688888888889,0.8068933613258834,0.8524471088848299,0.8191670886340637,1.4218606911269758,1.4305660876406272,1.4305660876406272,11.00908715561776,10.766276601704005,10.082035543438003,8.786512289656038,8.695075490482738,8.679481698007075,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,2319.42,True,4.816666666666666,True,TP,1.0,1476.349994750386,1432.695584711297,1521.0574835433147,1480.201814322119,1436.972128206544,1524.6975076856031,1484.4164533780597,1440.2959858529216,1530.4400833448942,1502.8622446805111,1458.8938433231738,1548.3123386327263,1059.5410083110817,1028.0026385577505,1091.9526846646297,843.1521099138025,817.8080609406229,868.2484373723879,-320.20181432211893,-21.63230792071149,,
27,1238,,1496-1-304-1313-1512-8,1.0,1.0,,2021-10-18 17:50:15+00:00,,,,Methane,,1218.0,1624.0,813.0,,10.38,,,1.0,1.0,2021-10-18 17:50:21+00:00,1.0,Sonic,GHGSat,2,,,,,,,81040.29,4.0,218645.0,81040.29,False,,80909.67266666667,80756.9815,80671.14288888889,81386.20486666667,79694.76128333334,60643.4979,AZ,10.683,10.375833333333333,9.861666666666668,8.704533333333334,8.476266666666666,8.476266666666666,215.86666666666667,217.26666666666668,217.75555555555556,211.89333333333335,213.79166666666666,215.15444444444444,0.7415786981279504,1.3291392546277176,1.5100399950057017,1.7096153752603658,1.5395356482532736,1.5395356482532736,3.3397639120913953,5.281456741348101,5.46759834939958,9.66332699008375,8.897764564538836,8.566791317880854,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,4355.285,True,8.4,True,TP,1.0,1459.6040578350073,1416.2567846240777,1504.234767591831,1457.386761056381,1414.117094837545,1501.6152912451537,1456.1574922533323,1413.3560937193952,1500.2991052456055,1468.2513210847892,1425.103563006175,1513.171232974651,1437.63827059406,1394.3168763365175,1482.0009151799943,1094.1433305968897,1061.3968056824838,1128.2140027618755,-239.38676105638092,-16.425753784318886,,
28,1449,,1496-1-304-1313-1512-8,1.0,1.0,,2021-10-18 17:50:15+00:00,,,,Methane,,1490.0,1979.0,1001.0,,10.38,,,1.0,1.0,2021-10-18 17:50:21+00:00,1.0,Sonic,GHGSat,3,,,,,,,81040.29,4.0,218645.0,81040.29,False,,80909.67266666667,80756.9815,80671.14288888889,81386.20486666667,79694.76128333334,60643.4979,AZ,10.683,10.375833333333333,9.861666666666668,8.704533333333334,8.476266666666666,8.476266666666666,215.86666666666667,217.26666666666668,217.75555555555556,211.89333333333335,213.79166666666666,215.15444444444444,0.7415786981279504,1.3291392546277176,1.5100399950057017,1.7096153752603658,1.5395356482532736,1.5395356482532736,3.3397639120913953,5.281456741348101,5.46759834939958,9.66332699008375,8.897764564538836,8.566791317880854,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,4355.285,True,8.4,True,TP,1.0,1460.0668292968878,1416.4699313933754,1504.3373016308792,1457.2662692142917,1414.37429113322,1501.3401685431256,1455.8257349484938,1413.0850029335577,1500.1671624733942,1468.5347584882898,1425.0964994912706,1513.2623705222315,1437.7871110789977,1395.3732889923617,1481.5426621545214,1094.5952985777478,1062.2820892424108,1127.882964836214,32.7337307857083,2.2462422604042853,,
29,1027,,1496-1-304-1313-1512-8,1.0,1.0,,2021-10-18 17:50:15+00:00,,,,Methane,,569.0,857.0,281.0,,4.85,,,1.0,1.0,2021-10-18 17:50:21+00:00,1.0,NASA-GEOS,GHGSat,1,,,,,,,81040.29,4.0,218645.0,81040.29,False,,80909.67266666667,80756.9815,80671.14288888889,81386.20486666667,79694.76128333334,60643.4979,AZ,10.683,10.375833333333333,9.861666666666668,8.704533333333334,8.476266666666666,8.476266666666666,215.86666666666667,217.26666666666668,217.75555555555556,211.89333333333335,213.79166666666666,215.15444444444444,0.7415786981279504,1.3291392546277176,1.5100399950057017,1.7096153752603658,1.5395356482532736,1.5395356482532736,3.3397639120913953,5.281456741348101,5.46759834939958,9.66332699008375,8.897764564538836,8.566791317880854,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,4355.285,True,8.4,True,TP,1.0,1459.7081617411154,1416.451838417092,1504.8028758877642,1456.8703870043873,1413.9637048196248,1501.1437471731836,1455.3836043725098,1412.590659258536,1499.5619612878115,1468.5743516493478,1424.7240224932957,1513.6756648646729,1438.8504498901395,1396.6630885752786,1482.2699007938122,1094.4959717988768,1062.2804264766162,1127.8686367892954,-887.8703870043873,-60.9436772772919,,
30,1028,,1496-1-105-725-924-9,1.0,1.0,,2021-10-18 17:53:18+00:00,,,,Methane,,525.0,823.0,227.0,,4.85,,,1.0,1.0,2021-10-18 17:53:34+00:00,1.0,NASA-GEOS,GHGSat,1,,,,,,,79954.86,4.0,218645.0,79954.86,False,,79251.25233333334,79600.5245,79726.63066666668,80320.8406,81275.94545,72946.96332222222,AZ,8.759666666666666,9.233666666666666,9.679888888888888,9.607733333333334,9.00355,9.00355,224.43333333333334,223.25,224.11111111111111,221.3,216.28333333333333,216.24444444444444,1.257683923159835,1.157123796413372,1.3442081286517922,1.4139572527476185,1.5334700676071331,1.5334700676071331,10.043640407924716,7.536633695332763,6.8506449207494775,7.050463112472175,9.643376660238665,9.190011397145824,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,6163.33,True,11.616666666666667,True,TP,1.0,1429.959222417483,1387.255016658059,1473.8277889972458,1436.4096843153914,1393.8334065451786,1480.124744202304,1438.7647553128463,1396.4977541359076,1482.2198057092976,1449.0349555611638,1405.6432598934389,1493.034722113048,1466.7518380162862,1423.328760091304,1511.7926736858524,1315.5935743203386,1276.1131012464064,1355.9969957200744,-911.4096843153914,-63.45053881684035,,
31,1239,,1496-1-105-725-924-9,1.0,1.0,,2021-10-18 17:53:18+00:00,,,,Methane,,1141.0,1555.0,727.0,,9.2,,,1.0,1.0,2021-10-18 17:53:34+00:00,1.0,Sonic,GHGSat,2,,,,,,,79954.86,4.0,218645.0,79954.86,False,,79251.25233333334,79600.5245,79726.63066666668,80320.8406,81275.94545,72946.96332222222,AZ,8.759666666666666,9.233666666666666,9.679888888888888,9.607733333333334,9.00355,9.00355,224.43333333333334,223.25,224.11111111111111,221.3,216.28333333333333,216.24444444444444,1.257683923159835,1.157123796413372,1.3442081286517922,1.4139572527476185,1.5334700676071331,1.5334700676071331,10.043640407924716,7.536633695332763,6.8506449207494775,7.050463112472175,9.643376660238665,9.190011397145824,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,6163.33,True,11.616666666666667,True,TP,1.0,1429.165140167996,1386.4749263373465,1473.1387044655673,1436.4776283883346,1394.1591312779733,1480.2287663302243,1438.5976233551464,1396.1840442040643,1482.5735976758708,1449.4330770475651,1406.5256217436133,1493.7760859199661,1466.8353398438585,1423.374208991317,1511.2988290664966,1316.0483011041515,1277.6436458091305,1355.9225123501137,-295.47762838833455,-20.569594858212138,,
32,1450,,1496-1-105-725-924-9,1.0,1.0,,2021-10-18 17:53:18+00:00,,,,Methane,,1408.0,1893.0,923.0,,9.2,,,1.0,1.0,2021-10-18 17:53:34+00:00,1.0,Sonic,GHGSat,3,,,,,,,79954.86,4.0,218645.0,79954.86,False,,79251.25233333334,79600.5245,79726.63066666668,80320.8406,81275.94545,72946.96332222222,AZ,8.759666666666666,9.233666666666666,9.679888888888888,9.607733333333334,9.00355,9.00355,224.43333333333334,223.25,224.11111111111111,221.3,216.28333333333333,216.24444444444444,1.257683923159835,1.157123796413372,1.3442081286517922,1.4139572527476185,1.5334700676071331,1.5334700676071331,10.043640407924716,7.536633695332763,6.8506449207494775,7.050463112472175,9.643376660238665,9.190011397145824,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,6163.33,True,11.616666666666667,True,TP,1.0,1430.4960359439285,1388.2258470373004,1473.6919060616933,1436.193543001167,1393.892582054127,1479.5835773058006,1438.1975920750551,1395.7690615887107,1482.1117438696278,1449.509555230298,1407.2259723396592,1493.5423962896891,1466.5330280824323,1422.6302828168423,1511.3267625841547,1316.2978671517508,1277.2618335384288,1356.3117420527565,-28.193543001166972,-1.9630740674583345,,
33,1029,,1496-1-305-1063-1262-10,1.0,1.0,,2021-10-18 17:56:48+00:00,,,,Methane,,760.0,1151.0,369.0,,4.84,,,1.0,1.0,2021-10-18 17:56:53+00:00,1.0,NASA-GEOS,GHGSat,1,,,,,,,78107.32,4.0,218645.0,78107.32,False,,78802.79066666665,79097.88833333335,79119.0491111111,79527.92126666666,80170.84455,81173.30624444445,AZ,8.960333333333333,9.335833333333333,9.109777777777778,9.452533333333333,9.423699999999998,9.423699999999998,215.16666666666666,214.7,213.9,220.57666666666665,218.93666666666667,216.44666666666666,0.4176823024107305,0.783508605226132,0.9437136513161041,1.059829724865252,1.1862267348378124,1.1862267348378124,2.8416038857797465,2.9186716272639237,3.5791217301952094,7.423914324794735,7.818644867760718,9.049022341627149,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,8060.26,True,14.933333333333334,True,TP,1.0,1421.7606235718004,1379.2561519660649,1465.622304712297,1426.860003663794,1384.642464134525,1470.6730912323615,1427.4116411449675,1384.1421755711888,1471.2056885802356,1435.2303892836317,1392.5520824503658,1479.2943248064062,1446.7193073595968,1403.924589018509,1490.783729477537,1464.5827596649426,1421.3204979993343,1509.2817892660291,-666.860003663794,-46.736190092333956,,
34,1240,,1496-1-305-1063-1262-10,1.0,1.0,,2021-10-18 17:56:48+00:00,,,,Methane,,1397.0,1878.0,916.0,,8.89,,,1.0,1.0,2021-10-18 17:56:53+00:00,1.0,Sonic,GHGSat,2,,,,,,,78107.32,4.0,218645.0,78107.32,False,,78802.79066666665,79097.88833333335,79119.0491111111,79527.92126666666,80170.84455,81173.30624444445,AZ,8.960333333333333,9.335833333333333,9.109777777777778,9.452533333333333,9.423699999999998,9.423699999999998,215.16666666666666,214.7,213.9,220.57666666666665,218.93666666666667,216.44666666666666,0.4176823024107305,0.783508605226132,0.9437136513161041,1.059829724865252,1.1862267348378124,1.1862267348378124,2.8416038857797465,2.9186716272639237,3.5791217301952094,7.423914324794735,7.818644867760718,9.049022341627149,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,8060.26,True,14.933333333333334,True,TP,1.0,1421.6777503800984,1379.7787582713258,1464.9132958427188,1427.163079313875,1384.3727693688738,1471.1304518353631,1427.724463968683,1384.6878060573874,1470.9957344701368,1435.2602548950256,1392.3674893328366,1479.3080259343114,1446.5841020538774,1403.8680004799494,1490.3770585221835,1465.3172815363034,1421.615379627431,1510.0367219397474,-30.16307931387496,-2.1134991334260276,,
35,1451,,1496-1-305-1063-1262-10,1.0,1.0,,2021-10-18 17:56:48+00:00,,,,Methane,,1325.0,1771.0,879.0,,8.89,,,1.0,1.0,2021-10-18 17:56:53+00:00,1.0,Sonic,GHGSat,3,,,,,,,78107.32,4.0,218645.0,78107.32,False,,78802.79066666665,79097.88833333335,79119.0491111111,79527.92126666666,80170.84455,81173.30624444445,AZ,8.960333333333333,9.335833333333333,9.109777777777778,9.452533333333333,9.423699999999998,9.423699999999998,215.16666666666666,214.7,213.9,220.57666666666665,218.93666666666667,216.44666666666666,0.4176823024107305,0.783508605226132,0.9437136513161041,1.059829724865252,1.1862267348378124,1.1862267348378124,2.8416038857797465,2.9186716272639237,3.5791217301952094,7.423914324794735,7.818644867760718,9.049022341627149,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,8060.26,True,14.933333333333334,True,TP,1.0,1422.1345217121248,1379.7462085460038,1465.7368344709791,1427.2676295964566,1384.7350236098134,1470.6479096043815,1427.9309598949549,1385.3270938911455,1471.8478094112343,1435.504535603184,1392.8977068509935,1478.6408489612343,1446.3374687430892,1404.1329197320074,1490.0177818166048,1464.9651878028535,1422.1438290096967,1508.9252693725143,-102.26762959645657,-7.165273525146196,,
36,1452,,1496-1-106-720-919-11,1.0,1.0,,2021-10-18 18:00:21+00:00,,,,Methane,,1163.0,1532.0,794.0,,7.77,,,1.0,1.0,2021-10-18 18:00:25+00:00,1.0,Sonic,GHGSat,3,,,,,,,78398.93,4.0,218645.0,78398.93,False,,78219.275,78436.98449999999,78509.43633333333,78815.03923333333,79347.75640000001,80016.6176,AZ,6.9959999999999996,7.027333333333333,6.813,7.685066666666667,8.555616666666667,8.555616666666667,211.03333333333333,206.91666666666666,205.5222222222222,210.8,216.995,215.32333333333332,1.0134291394516868,0.8797685879601229,0.930053097433129,1.292184247435282,1.49954727271068,1.49954727271068,5.939251858918852,8.527704932303193,9.67241853930663,8.49591678435545,9.86866890940214,10.078827796135865,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,9563.4,True,18.466666666666665,True,TP,1.0,1410.9662282489478,1368.7166102630342,1454.5711394485757,1414.8833068819447,1373.5578010843224,1458.4600557420745,1416.9887552871526,1375.2416660580554,1459.9496569734627,1422.3755386049029,1380.3514603022993,1466.2087541933888,1430.976936437052,1388.9867889199754,1474.0577534377644,1444.0190659876473,1401.1340694436915,1488.3788145711496,-251.8833068819447,-17.802408556012555,,
37,1030,,1496-1-106-720-919-11,1.0,1.0,,2021-10-18 18:00:21+00:00,,,,Methane,,804.0,970.0,638.0,,4.84,,,1.0,1.0,2021-10-18 18:00:25+00:00,1.0,NASA-GEOS,GHGSat,1,,,,,,,78398.93,4.0,218645.0,78398.93,False,,78219.275,78436.98449999999,78509.43633333333,78815.03923333333,79347.75640000001,80016.6176,AZ,6.9959999999999996,7.027333333333333,6.813,7.685066666666667,8.555616666666667,8.555616666666667,211.03333333333333,206.91666666666666,205.5222222222222,210.8,216.995,215.32333333333332,1.0134291394516868,0.8797685879601229,0.930053097433129,1.292184247435282,1.49954727271068,1.49954727271068,5.939251858918852,8.527704932303193,9.67241853930663,8.49591678435545,9.86866890940214,10.078827796135865,2021-10-18 17:41:57+00:00,2021-10-18 18:05:57+00:00,2002.0,9563.4,True,18.466666666666665,True,TP,1.0,1411.0213811011668,1369.673004403073,1453.7721154855028,1414.9199408309046,1372.8773178874742,1458.8228627342771,1416.5789385548323,1374.9784600836836,1459.7501761883138,1421.5835902762108,1378.6762311850707,1465.4391159158804,1432.366542293742,1389.9520108948836,1475.7792412993988,1443.9735099604636,1401.1788573860676,1488.250439080523,-610.9199408309046,-43.17699703010369,,
