,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
48,762,,1496-1-114-0735-0934-26,1.0,1.0,,2021-10-18 18:58:38+00:00,,,,Methane,,124.0,191.0,57.0,,5.05,,,1,1.0,2021-10-18 18:58:38+00:00,NASA-GEOS,GHGSat,,21215.0,4.0,218645.0,21215.0,,21125.19733333353,21065.898833333053,20954.377666666875,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,1291.99,True,TP,1.0,381.2384793433701,357.91107561491606,405.3160482774998,380.2642606613345,356.92246316791864,403.41871972398485,378.34845322266693,355.0895578117705,401.4032746418212
49,958,,1496-1-114-0735-0934-26,1.0,1.0,,2021-10-18 18:58:38+00:00,,,,Methane,,267.0,370.0,164.0,,10.9,,,1,1.0,2021-10-18 18:58:38+00:00,Sonic,GHGSat,,21215.0,4.0,218645.0,21215.0,,21125.19733333353,21065.898833333053,20954.377666666875,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,1291.99,True,TP,1.0,381.3130304060173,357.5025877326162,405.3589316206563,380.23375945653675,356.6987299106634,404.0631358363196,378.13180732557333,354.44158705857495,402.00627830649864
50,763,,1496-1-314-1284-1493-27,1.0,1.0,,2021-10-18 19:01:35+00:00,,,,Methane,,159.0,238.0,80.0,,5.09,,,1,1.0,2021-10-18 19:01:35+00:00,NASA-GEOS,GHGSat,,21344.0,4.0,218645.0,21344.0,,21274.357333333603,21327.905999999668,21374.430444444613,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,3084.52,True,TP,1.0,383.7450903232263,359.7913789109719,407.53807573765334,384.99287750500383,361.49656466674804,408.6460137384918,385.784233365979,362.04669793371966,409.53514043020544
51,959,,1496-1-314-1284-1493-27,1.0,1.0,,2021-10-18 19:01:35+00:00,,,,Methane,,277.0,373.0,182.0,,8.84,,,1,1.0,2021-10-18 19:01:35+00:00,Sonic,GHGSat,,21344.0,4.0,218645.0,21344.0,,21274.357333333603,21327.905999999668,21374.430444444613,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,3084.52,True,TP,1.0,384.03814231235765,359.97892463205665,407.9805875351715,384.74820598281326,360.7305615101617,408.4393765527491,385.90571621987255,362.48752002242884,409.5845500032087
52,764,,1496-1-115-657-856-28,1.0,1.0,,2021-10-18 19:02:35+00:00,,,,Methane,,233.0,349.0,117.0,,5.13,,,1,1.0,2021-10-18 19:02:35+00:00,NASA-GEOS,GHGSat,,20718.75,4.0,218645.0,20718.75,,21006.488000000238,21129.203999999685,21177.588444444627,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,3553.6800000000003,True,TP,1.0,379.0157502048311,355.4375979389919,402.3046106893359,381.2980233403489,357.92330645060287,404.7630206877681,381.97319147692724,359.00510239286524,405.58391931495004
53,960,,1496-1-115-657-856-28,1.0,1.0,,2021-10-18 19:02:35+00:00,,,,Methane,,340.0,459.0,222.0,,7.51,,,1,1.0,2021-10-18 19:02:35+00:00,Sonic,GHGSat,,20718.75,4.0,218645.0,20718.75,,21006.488000000238,21129.203999999685,21177.588444444627,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,3553.6800000000003,True,TP,1.0,379.23859994665344,355.64707263550974,403.1016338956232,381.0684634168068,357.8951559085608,404.3453504411873,382.3506540947881,359.28175901585854,405.9582427564803
54,765,,1496-1-315-1227-1426-29,1.0,1.0,,2021-10-18 19:10:13+00:00,,,,Methane,,213.0,325.0,101.0,,4.86,,,1,1.0,2021-10-18 19:10:13+00:00,NASA-GEOS,GHGSat,,20670.46,4.0,218645.0,20670.46,,20772.276666666912,20841.42433333297,20959.739222222368,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,7374.01,True,TP,1.0,374.69074559077404,351.39658671920216,398.36967924836864,376.04683921505404,352.66790562736367,399.31333883114337,378.2690219215806,355.2564613692306,401.5956940656617
55,961,,1496-1-315-1227-1426-29,1.0,1.0,,2021-10-18 19:10:13+00:00,,,,Methane,,306.0,419.0,193.0,,6.98,,,1,1.0,2021-10-18 19:10:13+00:00,Sonic,GHGSat,,20670.46,4.0,218645.0,20670.46,,20772.276666666912,20841.42433333297,20959.739222222368,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,7374.01,True,TP,1.0,374.8711351410477,351.4108729445516,398.3467864511087,376.2806721549631,352.62226250945866,400.0528570407033,378.244603808211,354.9170223161902,402.19307119143906
56,766,,1496-1-116-696-895-30,1.0,1.0,,2021-10-18 19:13:29+00:00,,,,Methane,,139.0,211.0,67.0,,4.81,,,1,1.0,2021-10-18 19:13:29+00:00,NASA-GEOS,GHGSat,,20538.54,4.0,218645.0,20538.54,,20606.51500000023,20613.325499999726,20608.178888889106,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,9246.975,True,TP,1.0,371.91156706564936,349.1319846240628,395.25996975551425,371.83936949820526,348.99915718890406,395.3018049234654,371.9334003942146,348.9186445594056,394.9006226423374
57,962,,1496-1-116-696-895-30,1.0,1.0,,2021-10-18 19:13:29+00:00,,,,Methane,,242.0,326.0,158.0,,8.38,,,1,1.0,2021-10-18 19:13:29+00:00,Sonic,GHGSat,,20538.54,4.0,218645.0,20538.54,,20606.51500000023,20613.325499999726,20608.178888889106,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,9246.975,True,TP,1.0,371.9444378480411,348.9797241894862,395.16878422620556,372.1768883513419,348.8793020952298,395.47806036980245,371.8176637049292,348.6271299382189,395.4017291948001
58,767,,1496-1-316-1423-1622-31,1.0,1.0,,2021-10-18 19:17:26+00:00,,,,Methane,,171.0,260.0,82.0,,5.22,,,1,1.0,2021-10-18 19:17:26+00:00,NASA-GEOS,GHGSat,,20552.04,4.0,218645.0,20552.04,,20398.415333333567,20403.997833333036,20424.197222222414,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,11173.585,True,TP,1.0,368.2564405440187,345.40118298345516,391.27271540229367,368.0293037653395,345.0089244782836,391.39117913358365,368.56380581295247,345.5972031948487,391.68299108838437
59,963,,1496-1-316-1423-1622-31,1.0,1.0,,2021-10-18 19:17:26+00:00,,,,Methane,,317.0,438.0,196.0,,9.67,,,1,1.0,2021-10-18 19:17:26+00:00,Sonic,GHGSat,,20552.04,4.0,218645.0,20552.04,,20398.415333333567,20403.997833333036,20424.197222222414,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,11173.585,True,TP,1.0,368.10251641490515,345.32972815060174,390.70089121243507,368.315580248536,344.92280882311894,391.51471669472437,368.3615769807424,345.13749310437817,390.60384221422566
60,768,,1496-1-317-1797-1996-32,1.0,1.0,,2021-10-18 19:24:45+00:00,,,,Methane,,165.0,245.0,85.0,,5.28,,,1,1.0,2021-10-18 19:24:45+00:00,NASA-GEOS,GHGSat,,20508.99,4.0,218645.0,20508.99,,20405.829333333575,20395.985999999695,20400.092777777958,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,14961.945,True,TP,1.0,368.05359373337257,345.4011349809306,390.7990676836175,367.9005927090857,345.0718123870983,391.2105837742514,368.1618696665005,345.3261694884293,391.14936841727723
61,964,,1496-1-317-1797-1996-32,1.0,1.0,,2021-10-18 19:24:45+00:00,,,,Methane,,282.0,379.0,185.0,,8.99,,,1,1.0,2021-10-18 19:24:45+00:00,Sonic,GHGSat,,20508.99,4.0,218645.0,20508.99,,20405.829333333575,20395.985999999695,20400.092777777958,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,14961.945,True,TP,1.0,368.3166596039258,345.1920703279297,391.6381642100894,367.90998367629845,345.5403131602311,391.3843455438609,368.0890499309226,345.38049085394215,391.3048853858167
62,770,,1496-2-102-195-394-34,,,,2021-10-19 17:41:29+00:00,,,,Methane,,,,,,,,,2,,2021-10-19 17:41:29+00:00,NASA-GEOS,GHGSat,"No emission seen in study area, but a methane cloud was detected downwind",0.0,8.0,218645.0,0.0,,2.411525201750919e-10,0.0,1.8903847376350313e-10,AZ,2021-10-19 17:40:00+00:00,2021-10-19 17:47:00+00:00,2008.0,214.29000000000002,True,TN,0.0,-0.1363520936748737,-37.54073237626243,37.31004545910639,0.0,0.0,0.0,-0.1420642389853856,-37.7583758448235,38.20841998187762
63,966,,1496-2-102-195-394-34,,,,2021-10-19 17:41:29+00:00,,,,Methane,,,,,,,,,2,,2021-10-19 17:41:29+00:00,Sonic,GHGSat,,0.0,8.0,218645.0,0.0,,2.411525201750919e-10,0.0,1.8903847376350313e-10,AZ,2021-10-19 17:40:00+00:00,2021-10-19 17:47:00+00:00,2008.0,214.29000000000002,True,TN,0.0,-0.2950223685983992,-38.15513823059423,38.15096859571081,0.0,0.0,0.0,-0.23714197130293668,-37.005197388344214,36.19025413261751
64,771,,1496-2-103-897-1096-35,1.0,1.0,,2021-10-19 17:47:05+00:00,,,,Methane,,1638.0,2457.0,819.0,,1.04,,,1,1.0,2021-10-19 17:47:05+00:00,NASA-GEOS,GHGSat,,270242.3,8.0,218645.0,270242.3,,242173.83000000028,218131.85049999974,145599.70977777799,AZ,2021-10-19 17:47:00+00:00,2021-10-19 17:55:58+00:00,2009.0,11.375,False,NE,-1.0,4369.709838182354,4132.220603146993,4616.754122188455,3936.578554900892,3718.718870213338,4152.869032182529,2628.409592967417,2477.927090553912,2776.5599780171374
65,967,,1496-2-103-897-1096-35,1.0,1.0,,2021-10-19 17:47:05+00:00,,,,Methane,,3277.0,4680.0,1875.0,,2.08,,,1,1.0,2021-10-19 17:47:05+00:00,Sonic,GHGSat,,270242.3,8.0,218645.0,270242.3,,242173.83000000028,218131.85049999974,145599.70977777799,AZ,2021-10-19 17:47:00+00:00,2021-10-19 17:55:58+00:00,2009.0,11.375,False,NE,-1.0,4371.0611864810235,4131.896287870686,4614.13711442993,3934.8596343210197,3721.3663612753153,4155.16743653854,2626.9969910003592,2478.3096108826253,2778.4469872829463
66,772,,1496-2-105-215-414-36,1.0,1.0,,2021-10-19 17:51:10+00:00,,,,Methane,,1565.0,2494.0,636.0,,1.61,,,1,1.0,2021-10-19 17:51:10+00:00,NASA-GEOS,GHGSat,,279632.0,8.0,218645.0,279632.0,,281871.82333333394,279176.0449999997,277204.7788888891,AZ,2021-10-19 17:47:00+00:00,2021-10-19 17:55:58+00:00,2009.0,798.8499999999999,True,TP,1.0,5083.3423162552,4805.483148740571,5371.7984653207395,5039.931212556567,4760.981018810196,5323.304730700736,5000.626551720292,4725.904103146174,5284.875687345825
67,968,,1496-2-105-215-414-36,1.0,1.0,,2021-10-19 17:51:10+00:00,,,,Methane,,3514.0,4825.0,2203.0,,3.61,,,1,1.0,2021-10-19 17:51:10+00:00,Sonic,GHGSat,,279632.0,8.0,218645.0,279632.0,,281871.82333333394,279176.0449999997,277204.7788888891,AZ,2021-10-19 17:47:00+00:00,2021-10-19 17:55:58+00:00,2009.0,798.8499999999999,True,TP,1.0,5089.104259759808,4813.20239320171,5374.213493330987,5037.950598212356,4762.921030154738,5321.523712763703,5001.022190775731,4729.245245293066,5279.064583409553
68,773,,1496-2-106-1628-1827-37,1.0,1.0,,2021-10-19 17:56:26+00:00,,,,Methane,,1276.0,2036.0,516.0,,1.53,,,1,1.0,2021-10-19 17:56:26+00:00,NASA-GEOS,GHGSat,,363120.2,8.0,218645.0,363120.2,,346612.25400000054,332482.9719999995,325922.2724444445,AZ,2021-10-19 17:55:58+00:00,2021-10-19 17:59:44+00:00,2010.0,96.97,True,TP,1.0,6255.0342773860775,5912.384282575554,6600.294042944654,6000.911931087576,5677.16222346235,6352.366580711871,5879.92629718365,5556.158312897526,6206.437374337149
69,969,,1496-2-106-1628-1827-37,1.0,1.0,,2021-10-19 17:56:26+00:00,,,,Methane,,2946.0,4027.0,1865.0,,3.53,,,1,1.0,2021-10-19 17:56:26+00:00,Sonic,GHGSat,,363120.2,8.0,218645.0,363120.2,,346612.25400000054,332482.9719999995,325922.2724444445,AZ,2021-10-19 17:55:58+00:00,2021-10-19 17:59:44+00:00,2010.0,96.97,True,TP,1.0,6253.696816846887,5908.133992449156,6603.851310248971,5996.7305085315065,5672.939887741385,6334.063878166779,5881.308611551257,5562.369747334406,6201.6143937537045
70,774,,1496-2-107-368-567-38,1.0,1.0,,2021-10-19 18:00:45+00:00,,,,Methane,,1062.0,1681.0,443.0,,1.44,,,1,1.0,2021-10-19 18:00:45+00:00,NASA-GEOS,GHGSat,,228727.7,8.0,218645.0,228727.7,,233016.08333333398,238503.64166666643,244566.15111111116,AZ,2021-10-19 17:59:44+00:00,2021-10-19 18:05:36+00:00,2011.0,193.875,True,TP,1.0,4206.061811445164,3976.3958346510403,4437.662147342172,4304.33491088413,4067.7611695326077,4550.237474139126,4412.016232371679,4170.101505635763,4664.851080705297
71,970,,1496-2-107-368-567-38,1.0,1.0,,2021-10-19 18:00:45+00:00,,,,Methane,,2098.0,2828.0,1367.0,,2.84,,,1,1.0,2021-10-19 18:00:45+00:00,Sonic,GHGSat,,228727.7,8.0,218645.0,228727.7,,233016.08333333398,238503.64166666643,244566.15111111116,AZ,2021-10-19 17:59:44+00:00,2021-10-19 18:05:36+00:00,2011.0,193.875,True,TP,1.0,4205.465085611046,3973.005383382604,4440.202355733641,4304.563500843198,4067.398047056351,4547.2121743841235,4412.743058295774,4170.636685402369,4660.386578643173
72,775,,1496-2-108-1332-1531-39,1.0,1.0,,2021-10-19 18:06:19+00:00,,,,Methane,,1489.0,2360.0,618.0,,1.37,,,1,1.0,2021-10-19 18:06:19+00:00,NASA-GEOS,GHGSat,,353550.72,8.0,218645.0,353550.72,,356498.62800000055,354185.158333333,349653.27755555575,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,114.68,True,TP,1.0,6433.945567702687,6087.57147957068,6798.060746224632,6392.219439657409,6043.43209169228,6756.313659642508,6309.019644767369,5959.596664602773,6663.222972263123
73,971,,1496-2-108-1332-1531-39,1.0,1.0,,2021-10-19 18:06:19+00:00,,,,Methane,,2823.0,3840.0,1805.0,,2.6,,,1,1.0,2021-10-19 18:06:19+00:00,Sonic,GHGSat,,353550.72,8.0,218645.0,353550.72,,356498.62800000055,354185.158333333,349653.27755555575,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,114.68,True,TP,1.0,6434.220420196424,6076.958959675315,6802.767279654483,6392.775577858644,6040.520309075471,6747.928699465054,6310.995745324656,5965.325669237279,6667.831102352719
74,776,,1496-2-109-715-914-40,1.0,1.0,,2021-10-19 18:10:46+00:00,,,,Methane,,1768.0,2814.0,722.0,,1.29,,,1,1.0,2021-10-19 18:10:46+00:00,NASA-GEOS,GHGSat,,358805.92,8.0,218645.0,358805.92,,345234.7053333338,339491.1288333331,336865.422555556,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,803.8699999999999,True,TP,1.0,6226.209800379878,5881.221724498886,6582.567039671016,6125.654982565962,5791.003084041644,6464.073515564972,6081.656612351053,5749.272339702171,6421.157269266569
75,972,,1496-2-109-715-914-40,1.0,1.0,,2021-10-19 18:10:46+00:00,,,,Methane,,5417.0,7370.0,3464.0,,3.95,,,1,1.0,2021-10-19 18:10:46+00:00,Sonic,GHGSat,,358805.92,8.0,218645.0,358805.92,,345234.7053333338,339491.1288333331,336865.422555556,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,803.8699999999999,True,TP,1.0,6231.65268732368,5893.562831167029,6580.46103756961,6126.164212267009,5791.456762244383,6473.42913768461,6079.466044079514,5742.84560148531,6419.599199949105
76,777,,1496-2-110-504-703-41,1.0,1.0,,2021-10-19 18:15:05+00:00,,,,Methane,,1948.0,3101.0,795.0,,1.21,,,1,1.0,2021-10-19 18:15:05+00:00,NASA-GEOS,GHGSat,,406607.68,8.0,218645.0,406607.68,,408947.0746666672,405679.27899999975,392729.0533333332,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,1440.4450000000002,True,TP,1.0,7381.789774799202,6979.952032228717,7792.439161149722,7320.845606475352,6922.329062455063,7727.780761599018,7086.091153772224,6697.19797503275,7484.889485885449
77,973,,1496-2-110-504-703-41,1.0,1.0,,2021-10-19 18:15:05+00:00,,,,Methane,,2070.0,3197.0,944.0,,1.29,,,1,1.0,2021-10-19 18:15:05+00:00,Sonic,GHGSat,,406607.68,8.0,218645.0,406607.68,,408947.0746666672,405679.27899999975,392729.0533333332,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,1440.4450000000002,True,TP,1.0,7377.622410210031,6971.207221575007,7797.366943888703,7320.903408423524,6923.264911508269,7733.61584095997,7084.574161917159,6695.140611343905,7470.433150527116
78,778,,1496-2-111-730-929-42,1.0,1.0,,2021-10-19 18:19:09+00:00,,,,Methane,,1448.0,2301.0,595.0,,1.15,,,1,1.0,2021-10-19 18:19:09+00:00,NASA-GEOS,GHGSat,,376151.68,8.0,218645.0,376151.68,,377895.5000000004,378076.4314999997,377388.2276666661,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2151.33,True,TP,1.0,6816.970692243819,6436.198985439537,7203.83498566738,6819.4420728056475,6444.911922674185,7198.4979888910975,6806.889676896421,6435.681364372057,7184.634251700275
79,974,,1496-2-111-730-929-42,1.0,1.0,,2021-10-19 18:19:09+00:00,,,,Methane,,3949.0,5330.0,2568.0,,3.14,,,1,1.0,2021-10-19 18:19:09+00:00,Sonic,GHGSat,,376151.68,8.0,218645.0,376151.68,,377895.5000000004,378076.4314999997,377388.2276666661,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2151.33,True,TP,1.0,6819.694932282239,6448.641525749723,7207.518098600867,6817.946231263349,6443.260775727049,7198.416394967528,6809.132554021547,6432.200582147038,7199.356422910611
80,779,,1496-2-112-923-1122-43,1.0,1.0,,2021-10-19 18:24:04+00:00,,,,Methane,,1569.0,2513.0,625.0,,1.07,,,1,1.0,2021-10-19 18:24:04+00:00,NASA-GEOS,GHGSat,,406506.2,8.0,218645.0,406506.2,,406084.4920000005,405416.89599999966,404675.3248888882,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2769.4049999999997,True,TP,1.0,7324.402590144661,6926.256915368496,7739.748313061583,7315.527253101632,6914.924554556784,7728.604314374598,7299.108582132816,6897.0300225403935,7712.744509636566
81,975,,1496-2-112-923-1122-43,1.0,1.0,,2021-10-19 18:24:04+00:00,,,,Methane,,1907.0,3488.0,326.0,,1.3,,,1,1.0,2021-10-19 18:24:04+00:00,Sonic,GHGSat,,406506.2,8.0,218645.0,406506.2,,406084.4920000005,405416.89599999966,404675.3248888882,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2769.4049999999997,True,TP,1.0,7326.966643314543,6931.019675334915,7738.171934529403,7314.680650652631,6906.6064909824045,7729.894576053452,7303.345814522057,6901.883841033996,7719.976373070271
82,780,,1496-2-113-543-742-44,1.0,1.0,,2021-10-19 18:27:56+00:00,,,,Methane,,862.0,1375.0,349.0,,1.01,,,1,1.0,2021-10-19 18:27:56+00:00,NASA-GEOS,GHGSat,,322988.2,8.0,218645.0,322988.2,,327246.3233333338,331801.8713333329,337533.86099999945,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,60.474999999999994,False,NE,-1.0,5906.298689953432,5587.266997781026,6238.603236223498,5988.298360087217,5662.383465533009,6329.107573872925,6091.194335355007,5761.57231196653,6440.150712407446
83,976,,1496-2-113-543-742-44,1.0,1.0,,2021-10-19 18:27:56+00:00,,,,Methane,,2949.0,4015.0,1883.0,,3.46,,,1,1.0,2021-10-19 18:27:56+00:00,Sonic,GHGSat,,322988.2,8.0,218645.0,322988.2,,327246.3233333338,331801.8713333329,337533.86099999945,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,60.474999999999994,False,NE,-1.0,5906.746785617929,5579.15567408196,6241.5486282461625,5985.706529246736,5660.671554905911,6323.3455576260185,6090.635903289589,5755.311734896803,6430.726881216616
84,781,,1496-2-114-1031-1230-45,1.0,1.0,,2021-10-19 18:32:44+00:00,,,,Methane,,818.0,1302.0,334.0,,0.96,,,1,1.0,2021-10-19 18:32:44+00:00,NASA-GEOS,GHGSat,,270381.8,8.0,218645.0,270381.8,,272674.0900000007,273821.60166666616,275333.8577777773,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,781.1099999999999,True,TP,1.0,4918.349146715509,4653.51216427175,5194.311872674886,4940.740259661085,4670.952768345139,5216.7547334441115,4967.529258542659,4695.793429448648,5238.520421626579
85,977,,1496-2-114-1031-1230-45,1.0,1.0,,2021-10-19 18:32:44+00:00,,,,Methane,,2389.0,3401.0,1377.0,,2.8,,,1,1.0,2021-10-19 18:32:44+00:00,Sonic,GHGSat,,270381.8,8.0,218645.0,270381.8,,272674.0900000007,273821.60166666616,275333.8577777773,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,781.1099999999999,True,TP,1.0,4917.602798387809,4653.592620173002,5193.076790700396,4940.93526194141,4674.655542095351,5220.6477683938865,4968.449840806405,4693.919978943886,5250.770551892994
86,782,,1496-2-301-900-1099-46,1.0,1.0,,2021-10-19 18:36:11+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:36:11+00:00,NASA-GEOS,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,583.4849999999999,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,978,,1496-2-301-900-1099-46,1.0,1.0,,2021-10-19 18:36:11+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:36:11+00:00,Sonic,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,583.4849999999999,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,783,,1496-2-302-1015-1214-47,1.0,1.0,,2021-10-19 18:41:26+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:41:26+00:00,NASA-GEOS,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,1035.5749999999998,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,979,,1496-2-302-1015-1214-47,1.0,1.0,,2021-10-19 18:41:26+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:41:26+00:00,Sonic,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,1035.5749999999998,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,784,,1496-2-303-705-904-49,1.0,1.0,,2021-10-19 18:45:56+00:00,,,,Methane,,66.0,106.0,26.0,,0.91,,,1,1.0,2021-10-19 18:45:56+00:00,NASA-GEOS,GHGSat,,7987.88,2.0,218645.0,7987.88,,12413.521000000672,6248.773166666039,4165.848777777277,AZ,2021-10-19 18:45:52+00:00,2021-10-19 18:50:02+00:00,2015.0,6.835,False,NE,-1.0,224.01168106098376,211.5579623446704,236.66242050088422,112.79148373253275,105.98550186934384,119.65597458010633,75.15766726393677,70.20139849188092,80.2281079543073
91,980,,1496-2-303-705-904-49,1.0,1.0,,2021-10-19 18:45:56+00:00,,,,Methane,,131.0,183.0,80.0,,1.81,,,1,1.0,2021-10-19 18:45:56+00:00,Sonic,GHGSat,,7987.88,2.0,218645.0,7987.88,,12413.521000000672,6248.773166666039,4165.848777777277,AZ,2021-10-19 18:45:52+00:00,2021-10-19 18:50:02+00:00,2015.0,6.835,False,NE,-1.0,223.89295807294985,211.43814174042117,236.59007365392563,112.78308245274586,105.97677439370976,119.5806605736682,75.1326807892087,70.19598130320404,80.08725776937925
92,785,,1496-2-304-1127-1326-50,1.0,1.0,,2021-10-19 18:50:16+00:00,,,,Methane,,37.0,59.0,15.0,,0.9,,,1,1.0,2021-10-19 18:50:16+00:00,NASA-GEOS,GHGSat,,6039.8,2.0,218645.0,6039.8,,6465.152333333996,6988.261333332708,7564.092333332818,AZ,2021-10-19 18:50:02+00:00,2021-10-19 18:52:52+00:00,2016.0,22.97,False,NE,-1.0,116.65954514415641,109.685213411172,123.6847366026014,126.10048696238158,118.59140447239803,133.59253851724196,136.48784729932174,128.4230872582373,144.61829612437435
93,981,,1496-2-304-1127-1326-50,1.0,1.0,,2021-10-19 18:50:16+00:00,,,,Methane,,75.0,102.0,49.0,,1.82,,,1,1.0,2021-10-19 18:50:16+00:00,Sonic,GHGSat,,6039.8,2.0,218645.0,6039.8,,6465.152333333996,6988.261333332708,7564.092333332818,AZ,2021-10-19 18:50:02+00:00,2021-10-19 18:52:52+00:00,2016.0,22.97,False,NE,-1.0,116.65757075239136,109.47936814549338,123.6747613669352,126.12473429897751,118.71290639406574,133.7442443178919,136.4810811764377,128.49849406786416,144.57461586437094
94,786,,1496-2-306-1591-1790-52,1.0,1.0,,2021-10-19 18:59:55+00:00,,,,Methane,,51.0,81.0,21.0,,0.87,,,1,1.0,2021-10-19 18:59:55+00:00,NASA-GEOS,GHGSat,,9228.49,2.0,218645.0,9228.49,,9274.442333333996,9300.213166666033,9293.7352222217,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,386.92499999999995,True,TP,1.0,167.29254710703412,157.72760457313737,177.0483629441184,167.88605604098618,158.06956778108056,177.40068600036878,167.7135499846845,158.1618758984378,177.4701986490657
95,982,,1496-2-306-1591-1790-52,1.0,1.0,,2021-10-19 18:59:55+00:00,,,,Methane,,174.0,238.0,110.0,,2.98,,,1,1.0,2021-10-19 18:59:55+00:00,Sonic,GHGSat,,9228.49,2.0,218645.0,9228.49,,9274.442333333996,9300.213166666033,9293.7352222217,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,386.92499999999995,True,TP,1.0,167.3278811519154,157.8099785271458,177.02016703542898,167.8799884372763,158.11845805895388,177.52767073963736,167.67387390937037,158.13493778702636,177.1957109823676
