,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
44,1310,,1496-1-308-1364-1563-16,1.0,1.0,,2021-10-18 18:18:59+00:00,,,,Methane,,395.0,538.0,253.0,,8.17,,,1,1.0,2021-10-18 18:18:59+00:00,Sonic,GHGSat,3,,31267.79,4.0,218645.0,31267.79,,31259.14966666692,31290.032333333053,31291.53788888908,AZ,2021-10-18 18:05:57+00:00,2021-10-18 18:36:54+00:00,2003.0,6339.09,True,True,TP,1.0,562.4696193839051,531.2197080366869,598.6285722929845,563.1294970628987,531.8382399236597,595.6012239692442,564.4108770136239,534.607189141314,598.9854649670651
45,919,,1496-1-109-578-777-17,1.0,1.0,,2021-10-18 18:22:12+00:00,,,,Methane,,206.0,312.0,100.0,,4.8,,,1,1.0,2021-10-18 18:22:12+00:00,NASA-GEOS,GHGSat,1,,32477.88,4.0,218645.0,32477.88,,32269.851666666906,32166.296999999726,32060.255444444665,AZ,2021-10-18 18:05:57+00:00,2021-10-18 18:36:54+00:00,2003.0,7946.66,True,True,TP,1.0,580.7961603589836,547.4551867625327,617.6490148947775,580.0113059662427,545.2299914701949,614.7331313767191,577.4714096532213,543.9642590866644,609.8604654949287
46,1115,,1496-1-109-578-777-17,1.0,1.0,,2021-10-18 18:22:12+00:00,,,,Methane,,503.0,680.0,326.0,,11.72,,,1,1.0,2021-10-18 18:22:12+00:00,Sonic,GHGSat,2,,32477.88,4.0,218645.0,32477.88,,32269.851666666906,32166.296999999726,32060.255444444665,AZ,2021-10-18 18:05:57+00:00,2021-10-18 18:36:54+00:00,2003.0,7946.66,True,True,TP,1.0,581.462607095038,548.1659350292977,614.1586743691063,579.2525141289667,545.9211570479375,615.1342425369681,577.8331110403344,544.3825802352076,611.4515337491304
47,1311,,1496-1-109-578-777-17,1.0,1.0,,2021-10-18 18:22:12+00:00,,,,Methane,,503.0,680.0,326.0,,11.72,,,1,1.0,2021-10-18 18:22:12+00:00,Sonic,GHGSat,3,,32477.88,4.0,218645.0,32477.88,,32269.851666666906,32166.296999999726,32060.255444444665,AZ,2021-10-18 18:05:57+00:00,2021-10-18 18:36:54+00:00,2003.0,7946.66,True,True,TP,1.0,579.7755068267041,546.4487073445582,617.6364160098211,580.2238226136269,547.0246591966808,614.9985915392457,578.4944958346716,546.135083712244,612.1368190563059
48,920,,1496-1-309-1389-1588-18,1.0,1.0,,2021-10-18 18:26:14+00:00,,,,Methane,,224.0,338.0,110.0,,4.8,,,1,1.0,2021-10-18 18:26:14+00:00,NASA-GEOS,GHGSat,1,,32670.91,4.0,218645.0,32670.91,,32600.377333333574,32615.111166666393,32600.261888889094,AZ,2021-10-18 18:05:57+00:00,2021-10-18 18:36:54+00:00,2003.0,10194.465,True,True,TP,1.0,586.5464145336184,552.5826007917168,620.183384484617,587.4960960340093,556.1641626953057,621.3181292962967,588.1059738289297,554.3420322385035,621.4771349673499
49,1116,,1496-1-309-1389-1588-18,1.0,1.0,,2021-10-18 18:26:14+00:00,,,,Methane,,454.0,606.0,302.0,,9.75,,,1,1.0,2021-10-18 18:26:14+00:00,Sonic,GHGSat,2,,32670.91,4.0,218645.0,32670.91,,32600.377333333574,32615.111166666393,32600.261888889094,AZ,2021-10-18 18:05:57+00:00,2021-10-18 18:36:54+00:00,2003.0,10194.465,True,True,TP,1.0,587.7783489344488,553.321194055913,625.0160044575781,586.3783826484824,554.0412043046368,622.9604698210368,586.5898452157436,556.4170709284926,622.9078448470322
50,1312,,1496-1-309-1389-1588-18,1.0,1.0,,2021-10-18 18:26:14+00:00,,,,Methane,,454.0,606.0,302.0,,9.75,,,1,1.0,2021-10-18 18:26:14+00:00,Sonic,GHGSat,3,,32670.91,4.0,218645.0,32670.91,,32600.377333333574,32615.111166666393,32600.261888889094,AZ,2021-10-18 18:05:57+00:00,2021-10-18 18:36:54+00:00,2003.0,10194.465,True,True,TP,1.0,587.1554772135489,553.0408351750497,622.6078562943666,588.75049838397,556.0423676883627,621.7549869794259,587.1231156500264,553.7647594817138,622.6926310005597
51,921,,1496-1-110-0510-0709-19,1.0,1.0,,2021-10-18 18:29:08+00:00,,,,Methane,,185.0,282.0,88.0,,4.79,,,1,1.0,2021-10-18 18:29:08+00:00,NASA-GEOS,GHGSat,1,,32476.46,4.0,218645.0,32476.46,,32531.852666666902,32532.30383333309,32529.831888889184,AZ,2021-10-18 18:05:57+00:00,2021-10-18 18:36:54+00:00,2003.0,11659.795,True,True,TP,1.0,586.1064387251995,552.4755122999534,621.1972290988198,586.2843166965343,554.6453864556293,618.7546498798505,586.580669165923,555.2336802286309,623.9319764013217
52,1117,,1496-1-110-0510-0709-19,1.0,1.0,,2021-10-18 18:29:08+00:00,,,,Methane,,346.0,472.0,220.0,,8.96,,,1,1.0,2021-10-18 18:29:08+00:00,Sonic,GHGSat,2,,32476.46,4.0,218645.0,32476.46,,32531.852666666902,32532.30383333309,32529.831888889184,AZ,2021-10-18 18:05:57+00:00,2021-10-18 18:36:54+00:00,2003.0,11659.795,True,True,TP,1.0,586.6338504439404,549.7527847507716,620.4136721104227,587.2187470780539,552.8049243876103,623.6189620559541,585.6864708513303,556.2143010684501,618.7768696109434
53,1313,,1496-1-110-0510-0709-19,1.0,1.0,,2021-10-18 18:29:08+00:00,,,,Methane,,346.0,472.0,220.0,,8.96,,,1,1.0,2021-10-18 18:29:08+00:00,Sonic,GHGSat,3,,32476.46,4.0,218645.0,32476.46,,32531.852666666902,32532.30383333309,32529.831888889184,AZ,2021-10-18 18:05:57+00:00,2021-10-18 18:36:54+00:00,2003.0,11659.795,True,True,TP,1.0,586.8409403525635,555.4687712580975,621.0451808346421,585.9464145114108,551.570077951935,618.5578805718994,585.2279957315242,553.3543614213486,618.3899171976637
54,922,,1496-1-111-0929-1128-20,1.0,1.0,,2021-10-18 18:36:57+00:00,,,,Methane,,175.0,264.0,86.0,,4.85,,,1,1.0,2021-10-18 18:36:57+00:00,NASA-GEOS,GHGSat,1,,19289.73,4.0,218645.0,19289.73,,22989.49966666692,25805.302333333086,26883.73700000023,AZ,2021-10-18 18:36:54+00:00,2021-10-18 18:37:23+00:00,2004.0,29.65,False,False,NE,-1.0,413.66914204258654,388.84817814740967,438.327943539038,465.01479569306787,436.8712304719214,494.1710880684754,484.45673125546386,456.60120547753127,512.4104728871371
55,1118,,1496-1-111-0929-1128-20,1.0,1.0,,2021-10-18 18:36:57+00:00,,,,Methane,,362.0,484.0,240.0,,10.05,,,1,1.0,2021-10-18 18:36:57+00:00,Sonic,GHGSat,2,,19289.73,4.0,218645.0,19289.73,,22989.49966666692,25805.302333333086,26883.73700000023,AZ,2021-10-18 18:36:54+00:00,2021-10-18 18:37:23+00:00,2004.0,29.65,False,False,NE,-1.0,413.58988284536287,388.51709823586543,438.3760559172155,465.44223049782534,437.8825343765696,495.7050941683182,484.32967793761964,457.9602931601581,513.2608634343279
56,1314,,1496-1-111-0929-1128-20,1.0,1.0,,2021-10-18 18:36:57+00:00,,,,Methane,,362.0,484.0,240.0,,10.05,,,1,1.0,2021-10-18 18:36:57+00:00,Sonic,GHGSat,3,,19289.73,4.0,218645.0,19289.73,,22989.49966666692,25805.302333333086,26883.73700000023,AZ,2021-10-18 18:36:54+00:00,2021-10-18 18:37:23+00:00,2004.0,29.65,False,False,NE,-1.0,414.57375689928233,391.54197793160085,439.6217216982537,464.7768094381624,436.0345768911579,494.00091111984915,483.93901622605057,456.0500690037693,513.0971862090314
57,923,,1496-1-311-889-1088-21,1.0,1.0,,2021-10-18 18:39:46+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:39:46+00:00,NASA-GEOS,GHGSat,1,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,1130.555,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1119,,1496-1-311-889-1088-21,1.0,1.0,,2021-10-18 18:39:46+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:39:46+00:00,Sonic,GHGSat,2,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,1130.555,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1315,,1496-1-311-889-1088-21,1.0,1.0,,2021-10-18 18:39:46+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:39:46+00:00,Sonic,GHGSat,3,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,1130.555,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,924,,1496-1-112-430-629-22,1.0,1.0,,2021-10-18 18:44:23+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:44:23+00:00,NASA-GEOS,GHGSat,1,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,3285.175,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1120,,1496-1-112-430-629-22,1.0,1.0,,2021-10-18 18:44:23+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:44:23+00:00,Sonic,GHGSat,2,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,3285.175,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1316,,1496-1-112-430-629-22,1.0,1.0,,2021-10-18 18:44:23+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:44:23+00:00,Sonic,GHGSat,3,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,3285.175,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,925,,1496-1-312-1188-1387-23,1.0,1.0,,2021-10-18 18:47:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:47:00+00:00,NASA-GEOS,GHGSat,1,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,4679.565,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1121,,1496-1-312-1188-1387-23,1.0,1.0,,2021-10-18 18:47:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:47:00+00:00,Sonic,GHGSat,2,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,4679.565,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1317,,1496-1-312-1188-1387-23,1.0,1.0,,2021-10-18 18:47:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:47:00+00:00,Sonic,GHGSat,3,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,4679.565,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,926,,1496-1-131-609-808-24,1.0,1.0,,2021-10-18 18:51:04+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:51:04+00:00,NASA-GEOS,GHGSat,1,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,6893.53,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1122,,1496-1-131-609-808-24,1.0,1.0,,2021-10-18 18:51:04+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:51:04+00:00,Sonic,GHGSat,2,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,6893.53,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1318,,1496-1-131-609-808-24,1.0,1.0,,2021-10-18 18:51:04+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:51:04+00:00,Sonic,GHGSat,3,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,6893.53,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,927,,1496-1-313-1228-1427-25,1.0,1.0,,2021-10-18 18:54:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:54:00+00:00,NASA-GEOS,GHGSat,1,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,8472.580000000002,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1123,,1496-1-313-1228-1427-25,1.0,1.0,,2021-10-18 18:54:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:54:00+00:00,Sonic,GHGSat,2,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,8472.580000000002,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1319,,1496-1-313-1228-1427-25,1.0,1.0,,2021-10-18 18:54:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-18 18:54:00+00:00,Sonic,GHGSat,3,,0.0,4.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-18 18:37:23+00:00,2021-10-18 18:56:23+00:00,2005.0,8472.580000000002,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,928,,1496-1-114-0735-0934-26,1.0,1.0,,2021-10-18 18:58:38+00:00,,,,Methane,,124.0,191.0,57.0,,5.05,,,1,1.0,2021-10-18 18:58:38+00:00,NASA-GEOS,GHGSat,1,,21215.0,4.0,218645.0,21215.0,,21125.19733333353,21065.898833333053,20954.377666666875,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,1291.99,True,True,TP,1.0,381.1989917557309,357.6621490955762,405.44209579464405,379.62858015427634,356.9520417421785,404.85508834572687,377.1616334983642,356.16351588133705,399.21158197770296
73,1124,,1496-1-114-0735-0934-26,1.0,1.0,,2021-10-18 18:58:38+00:00,,,,Methane,,267.0,370.0,164.0,,10.9,,,1,1.0,2021-10-18 18:58:38+00:00,Sonic,GHGSat,2,,21215.0,4.0,218645.0,21215.0,,21125.19733333353,21065.898833333053,20954.377666666875,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,1291.99,True,True,TP,1.0,380.6554535577169,359.2998065977631,404.19186750786884,379.77299898535864,357.04665064804226,405.04475562363297,377.5702517644076,352.24542427257836,402.0382903915489
74,1320,,1496-1-114-0735-0934-26,1.0,1.0,,2021-10-18 18:58:38+00:00,,,,Methane,,267.0,370.0,164.0,,10.9,,,1,1.0,2021-10-18 18:58:38+00:00,Sonic,GHGSat,3,,21215.0,4.0,218645.0,21215.0,,21125.19733333353,21065.898833333053,20954.377666666875,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,1291.99,True,True,TP,1.0,380.3405927072177,361.19268989522226,404.931665917406,379.09571294845904,353.9837174125531,403.05313451286025,378.34309836570264,353.8067081944665,402.67198268654926
75,929,,1496-1-314-1284-1493-27,1.0,1.0,,2021-10-18 19:01:35+00:00,,,,Methane,,159.0,238.0,80.0,,5.09,,,1,1.0,2021-10-18 19:01:35+00:00,NASA-GEOS,GHGSat,1,,21344.0,4.0,218645.0,21344.0,,21274.357333333603,21327.905999999668,21374.430444444613,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,3084.52,True,True,TP,1.0,382.9695112563182,358.5105130002365,406.7460081126054,384.8156647300913,361.701535009123,406.86460941416465,384.9122689523768,359.9696783583562,410.057387686178
76,1125,,1496-1-314-1284-1493-27,1.0,1.0,,2021-10-18 19:01:35+00:00,,,,Methane,,277.0,373.0,182.0,,8.84,,,1,1.0,2021-10-18 19:01:35+00:00,Sonic,GHGSat,2,,21344.0,4.0,218645.0,21344.0,,21274.357333333603,21327.905999999668,21374.430444444613,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,3084.52,True,True,TP,1.0,382.882102982987,361.3836764616656,407.26860365341037,383.3780596041154,358.2829058962071,407.82418612774666,384.5112086322244,360.26447266449594,409.73474837643664
77,1321,,1496-1-314-1284-1493-27,1.0,1.0,,2021-10-18 19:01:35+00:00,,,,Methane,,277.0,373.0,182.0,,8.84,,,1,1.0,2021-10-18 19:01:35+00:00,Sonic,GHGSat,3,,21344.0,4.0,218645.0,21344.0,,21274.357333333603,21327.905999999668,21374.430444444613,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,3084.52,True,True,TP,1.0,384.25243621583246,362.8757963405761,406.42418173761797,384.0873168218022,361.33527854215805,408.0180656709184,385.60663693373533,362.462015100724,410.0126034980491
78,930,,1496-1-115-657-856-28,1.0,1.0,,2021-10-18 19:02:35+00:00,,,,Methane,,233.0,349.0,117.0,,5.13,,,1,1.0,2021-10-18 19:02:35+00:00,NASA-GEOS,GHGSat,1,,20718.75,4.0,218645.0,20718.75,,21006.488000000238,21129.203999999685,21177.588444444627,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,3553.6800000000003,True,True,TP,1.0,378.2118656575962,355.0311420508328,403.96131468319123,380.2778107478924,357.3244783787251,404.31432251385456,381.5702471245554,359.28871630089304,407.33510150079826
79,1126,,1496-1-115-657-856-28,1.0,1.0,,2021-10-18 19:02:35+00:00,,,,Methane,,340.0,459.0,222.0,,7.51,,,1,1.0,2021-10-18 19:02:35+00:00,Sonic,GHGSat,2,,20718.75,4.0,218645.0,20718.75,,21006.488000000238,21129.203999999685,21177.588444444627,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,3553.6800000000003,True,True,TP,1.0,377.97724758025265,355.77233463285546,403.8844353613343,381.06148750277475,360.0994715539798,406.3244929096585,381.7227689934543,359.45606461223696,405.592980674144
80,1322,,1496-1-115-657-856-28,1.0,1.0,,2021-10-18 19:02:35+00:00,,,,Methane,,340.0,459.0,222.0,,7.51,,,1,1.0,2021-10-18 19:02:35+00:00,Sonic,GHGSat,3,,20718.75,4.0,218645.0,20718.75,,21006.488000000238,21129.203999999685,21177.588444444627,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,3553.6800000000003,True,True,TP,1.0,377.763583382574,354.3612980516058,402.31382126745524,379.63282957489776,356.7301237256383,404.1037973981597,381.20050394655703,356.61223191986545,405.7751415204563
81,931,,1496-1-315-1227-1426-29,1.0,1.0,,2021-10-18 19:10:13+00:00,,,,Methane,,213.0,325.0,101.0,,4.86,,,1,1.0,2021-10-18 19:10:13+00:00,NASA-GEOS,GHGSat,1,,20670.46,4.0,218645.0,20670.46,,20772.276666666912,20841.42433333297,20959.739222222368,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,7374.01,True,True,TP,1.0,373.34309927178214,349.8496104834369,397.9104733562433,374.5560336006864,351.3351973853072,398.8746922296756,376.9523766475831,353.15162878646015,401.39492316432455
82,1127,,1496-1-315-1227-1426-29,1.0,1.0,,2021-10-18 19:10:13+00:00,,,,Methane,,306.0,419.0,193.0,,6.98,,,1,1.0,2021-10-18 19:10:13+00:00,Sonic,GHGSat,2,,20670.46,4.0,218645.0,20670.46,,20772.276666666912,20841.42433333297,20959.739222222368,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,7374.01,True,True,TP,1.0,373.2213041861687,350.6041797914173,397.9048700409388,374.9398579354678,351.93557454532754,399.51433897898494,378.23208019050827,355.8694902603001,401.2575575844119
83,1323,,1496-1-315-1227-1426-29,1.0,1.0,,2021-10-18 19:10:13+00:00,,,,Methane,,306.0,419.0,193.0,,6.98,,,1,1.0,2021-10-18 19:10:13+00:00,Sonic,GHGSat,3,,20670.46,4.0,218645.0,20670.46,,20772.276666666912,20841.42433333297,20959.739222222368,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,7374.01,True,True,TP,1.0,374.120462868219,351.7323257411936,397.0904141076896,375.4990751241741,351.4632652528788,399.92130248098846,377.05893676942657,351.9716133943174,401.1647891532727
84,932,,1496-1-116-696-895-30,1.0,1.0,,2021-10-18 19:13:29+00:00,,,,Methane,,139.0,211.0,67.0,,4.81,,,1,1.0,2021-10-18 19:13:29+00:00,NASA-GEOS,GHGSat,1,,20538.54,4.0,218645.0,20538.54,,20606.51500000023,20613.325499999726,20608.178888889106,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,9246.975,True,True,TP,1.0,370.34992847009096,345.6715173734131,394.0184728409696,371.0171541545958,348.47626877557775,393.7036186283461,370.8667967505371,349.55408589702114,392.015943086428
85,1128,,1496-1-116-696-895-30,1.0,1.0,,2021-10-18 19:13:29+00:00,,,,Methane,,242.0,326.0,158.0,,8.38,,,1,1.0,2021-10-18 19:13:29+00:00,Sonic,GHGSat,2,,20538.54,4.0,218645.0,20538.54,,20606.51500000023,20613.325499999726,20608.178888889106,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,9246.975,True,True,TP,1.0,371.400737172484,347.7442076366666,394.38216599762194,371.6381324512593,350.5098916699323,395.38490743873336,370.40890226493775,348.421146067904,393.7589962584181
86,1324,,1496-1-116-696-895-30,1.0,1.0,,2021-10-18 19:13:29+00:00,,,,Methane,,242.0,326.0,158.0,,8.38,,,1,1.0,2021-10-18 19:13:29+00:00,Sonic,GHGSat,3,,20538.54,4.0,218645.0,20538.54,,20606.51500000023,20613.325499999726,20608.178888889106,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,9246.975,True,True,TP,1.0,370.68695923611534,350.37010636518005,394.965243545881,371.737238795012,349.88473170518273,396.10381477977205,370.6551869863351,346.5132818674441,395.02360309289406
87,933,,1496-1-316-1423-1622-31,1.0,1.0,,2021-10-18 19:17:26+00:00,,,,Methane,,171.0,260.0,82.0,,5.22,,,1,1.0,2021-10-18 19:17:26+00:00,NASA-GEOS,GHGSat,1,,20552.04,4.0,218645.0,20552.04,,20398.415333333567,20403.997833333036,20424.197222222414,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,11173.585,True,True,TP,1.0,366.85276487200605,345.0419112522238,390.88961723278567,367.32515157196434,344.5338520156521,391.92984500029,368.99389850960483,346.95948627127115,391.8684760740192
88,1129,,1496-1-316-1423-1622-31,1.0,1.0,,2021-10-18 19:17:26+00:00,,,,Methane,,317.0,438.0,196.0,,9.67,,,1,1.0,2021-10-18 19:17:26+00:00,Sonic,GHGSat,2,,20552.04,4.0,218645.0,20552.04,,20398.415333333567,20403.997833333036,20424.197222222414,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,11173.585,True,True,TP,1.0,367.71692783030335,345.8449547407927,390.85488274884386,367.3763252041179,345.08452590893745,390.13284960421254,367.1277141884358,343.8011708544935,391.323311964592
89,1325,,1496-1-316-1423-1622-31,1.0,1.0,,2021-10-18 19:17:26+00:00,,,,Methane,,317.0,438.0,196.0,,9.67,,,1,1.0,2021-10-18 19:17:26+00:00,Sonic,GHGSat,3,,20552.04,4.0,218645.0,20552.04,,20398.415333333567,20403.997833333036,20424.197222222414,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,11173.585,True,True,TP,1.0,367.6491649707609,345.68553559902074,391.0498502322496,366.8839033897242,345.1296823444903,390.81759428780447,367.36720343052895,345.2445792253269,392.06140380575624
90,934,,1496-1-317-1797-1996-32,1.0,1.0,,2021-10-18 19:24:45+00:00,,,,Methane,,165.0,245.0,85.0,,5.28,,,1,1.0,2021-10-18 19:24:45+00:00,NASA-GEOS,GHGSat,1,,20508.99,4.0,218645.0,20508.99,,20405.829333333575,20395.985999999695,20400.092777777958,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,14961.945,True,True,TP,1.0,367.48773007884483,345.56303781853853,394.4703636031619,367.59627104330775,345.0124928954354,391.602870689925,366.756369867758,342.1915207772721,392.4206524359293
91,1130,,1496-1-317-1797-1996-32,1.0,1.0,,2021-10-18 19:24:45+00:00,,,,Methane,,282.0,379.0,185.0,,8.99,,,1,1.0,2021-10-18 19:24:45+00:00,Sonic,GHGSat,2,,20508.99,4.0,218645.0,20508.99,,20405.829333333575,20395.985999999695,20400.092777777958,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,14961.945,True,True,TP,1.0,368.5587259453238,346.96890102178276,392.9318319580579,367.888601301998,345.10048194838015,391.11718045237905,366.51299252634556,342.49763732831445,390.6237510366639
92,1326,,1496-1-317-1797-1996-32,1.0,1.0,,2021-10-18 19:24:45+00:00,,,,Methane,,282.0,379.0,185.0,,8.99,,,1,1.0,2021-10-18 19:24:45+00:00,Sonic,GHGSat,3,,20508.99,4.0,218645.0,20508.99,,20405.829333333575,20395.985999999695,20400.092777777958,AZ,2021-10-18 18:56:23+00:00,2021-10-18 19:27:44+00:00,2006.0,14961.945,True,True,TP,1.0,367.42176214577097,344.7270918007397,390.3859333348309,367.63018983948604,346.7159377872973,393.7160462810202,366.4509186049362,341.95445460532665,389.4948565342948
93,936,,1496-2-102-195-394-34,,,,2021-10-19 17:41:29+00:00,,,,Methane,,,,,,,,,2,,2021-10-19 17:41:29+00:00,NASA-GEOS,GHGSat,1,"No emission seen in study area, but a methane cloud was detected downwind",0.0,8.0,218645.0,0.0,,2.411525201750919e-10,0.0,1.8903847376350313e-10,AZ,2021-10-19 17:40:00+00:00,2021-10-19 17:47:00+00:00,2008.0,214.29000000000002,True,False,TN,0.0,1.8862944086548072,-37.01809855491811,37.04918857946178,0.0,0.0,0.0,0.5438487272728247,-39.470914852220105,38.58167825988236
